Year,Continent,TotalCases 
2021,Africa,3596
2021,Africa,3596
2021,Africa,3606
2021,Africa,3606
2021,Africa,3611
2021,Africa,3615
2021,Africa,3618
2021,Africa,3626
2021,Africa,3635
2021,Africa,3646
2021,Africa,3647
2021,Africa,3652
2021,Africa,3657
2021,Africa,3665
2021,Africa,3666
2021,Africa,3666
2021,Africa,3666
2021,Africa,3681
2021,Africa,3682
2021,Africa,3687
2021,Africa,3689
2021,Africa,3690
2021,Africa,3690
2021,Africa,3696
2021,Africa,3696
2021,Africa,3696
2021,Africa,3704
2021,Africa,3712
2021,Africa,3712
2021,Africa,3719
2021,Africa,3725
2021,Africa,3738
2021,Africa,3758
2021,Africa,3758
2021,Africa,3758
2021,Africa,3789
2021,Africa,3789
2021,Africa,3789
2021,Africa,3796
2021,Africa,3803
2021,Africa,3809
2021,Africa,3815
2021,Africa,3815
2021,Africa,3819
2021,Africa,3819
2021,Africa,3820
2021,Africa,3822
2021,Africa,3824
2021,Africa,3826
2021,Africa,3829
2021,Africa,3829
2021,Africa,3829
2021,Africa,3829
2021,Africa,3833
2021,Africa,3834
2021,Africa,3834
2021,Africa,3838
2021,Africa,3839
2021,Africa,3845
2021,Africa,3846
2021,Africa,3847
2021,Africa,3847
2021,Africa,3854
2021,Africa,3854
2021,Africa,3854
2021,Africa,3860
2021,Africa,3860
2021,Africa,3860
2021,Africa,3860
2021,Africa,3860
2021,Africa,3863
2021,Africa,3863
2021,Africa,3863
2021,Africa,3864
2021,Africa,3864
2021,Africa,3864
2021,Africa,3868
2021,Africa,3870
2021,Africa,3872
2021,Africa,3872
2021,Africa,3875
2021,Africa,3879
2021,Africa,3879
2021,Africa,3879
2021,Africa,3881
2021,Africa,3881
2021,Africa,3881
2021,Africa,3881
2021,Africa,3882
2021,Africa,3882
2021,Africa,3886
2021,Africa,3886
2021,Africa,3888
2021,Africa,3890
2021,Africa,3890
2021,Africa,3890
2021,Africa,3894
2021,Africa,3894
2021,Africa,3899
2021,Africa,3899
2021,Africa,3901
2021,Africa,3901
2021,Africa,3905
2021,Africa,3905
2021,Africa,3905
2021,Africa,3908
2021,Africa,3908
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3912
2021,Africa,3936
2021,Africa,3943
2021,Africa,3957
2021,Africa,3957
2021,Africa,3958
2021,Africa,3958
2021,Africa,3958
2021,Africa,3966
2021,Africa,3976
2021,Africa,3979
2021,Africa,3983
2021,Africa,3996
2021,Africa,3996
2021,Africa,3996
2021,Africa,3996
2021,Africa,4002
2021,Africa,4009
2021,Africa,4009
2021,Africa,4011
2021,Africa,4011
2021,Africa,4011
2021,Africa,4011
2021,Africa,4014
2021,Africa,4014
2021,Africa,4014
2021,Africa,4021
2021,Africa,4024
2021,Africa,4024
2021,Africa,4024
2021,Africa,4025
2021,Africa,4026
2021,Africa,4028
2021,Africa,4028
2021,Africa,4028
2021,Africa,4028
2021,Africa,4029
2021,Africa,4030
2021,Africa,4030
2021,Africa,4031
2021,Africa,4031
2021,Africa,4031
2021,Africa,4031
2021,Africa,4031
2021,Africa,4035
2021,Africa,4035
2021,Africa,4038
2021,Africa,4038
2021,Africa,4038
2021,Africa,4039
2021,Africa,4039
2021,Africa,4044
2021,Africa,4044
2021,Africa,4044
2021,Africa,4050
2021,Africa,4051
2021,Africa,4054
2021,Africa,4055
2021,Africa,4055
2021,Africa,4055
2021,Africa,4062
2021,Africa,4062
2021,Africa,4065
2021,Africa,4068
2021,Africa,4072
2021,Africa,4076
2021,Africa,4083
2021,Africa,4084
2021,Africa,4086
2021,Africa,4086
2021,Africa,4090
2021,Africa,4093
2021,Africa,4093
2021,Africa,4093
2021,Africa,4094
2021,Africa,4097
2021,Africa,4100
2021,Africa,4100
2021,Africa,4100
2021,Africa,4101
2021,Africa,4104
2021,Africa,4104
2021,Africa,4106
2021,Africa,4109
2021,Africa,4110
2021,Africa,4110
2021,Africa,4112
2021,Africa,4112
2021,Africa,4112
2021,Africa,4112
2021,Africa,4128
2021,Africa,4137
2021,Africa,4137
2021,Africa,4141
2021,Africa,4147
2021,Africa,4147
2021,Africa,4155
2021,Africa,4155
2021,Africa,4156
2021,Africa,4158
2021,Africa,4159
2021,Africa,4161
2021,Africa,4161
2021,Africa,4165
2021,Africa,4166
2021,Africa,4169
2021,Africa,4173
2021,Africa,4176
2021,Africa,4184
2021,Africa,4184
2021,Africa,4186
2021,Africa,4190
2021,Africa,4191
2021,Africa,4194
2021,Africa,4197
2021,Africa,4200
2021,Africa,4204
2021,Africa,4205
2021,Africa,4219
2021,Africa,4233
2021,Africa,4233
2021,Africa,4239
2021,Africa,4239
2021,Africa,4239
2021,Africa,4259
2021,Africa,4266
2021,Africa,4272
2021,Africa,4281
2021,Africa,4291
2021,Africa,4300
2021,Africa,4307
2021,Africa,4315
2021,Africa,4321
2021,Africa,4332
2021,Africa,4349
2021,Africa,4352
2021,Africa,4363
2021,Africa,4371
2021,Africa,4388
2021,Africa,4396
2021,Africa,4400
2021,Africa,4409
2021,Africa,4437
2021,Africa,4437
2021,Africa,4440
2021,Africa,4450
2021,Africa,4457
2021,Africa,4466
2021,Africa,4478
2021,Africa,4478
2021,Africa,4482
2021,Africa,4489
2021,Africa,4498
2021,Africa,4498
2021,Africa,4501
2021,Africa,4508
2021,Africa,4521
2021,Africa,4527
2021,Africa,4528
2021,Africa,4542
2021,Africa,4543
2021,Africa,4548
2021,Africa,4554
2021,Africa,4556
2021,Africa,4560
2021,Africa,4564
2021,Africa,4567
2021,Africa,4569
2021,Africa,4572
2021,Africa,4576
2021,Africa,4589
2021,Africa,4606
2021,Africa,4649
2021,Africa,4649
2021,Africa,4677
2021,Africa,4677
2021,Africa,4952
2021,Africa,5123
2021,Africa,5336
2021,Africa,5479
2021,Africa,5603
2021,Africa,5729
2021,Africa,5867
2021,Africa,6043
2021,Africa,6284
2021,Africa,6515
2022,Africa,6688
2022,Africa,6835
2022,Africa,6907
2022,Africa,7068
2022,Africa,7283
2022,Africa,7405
2022,Africa,7497
2022,Africa,7554
2022,Africa,7594
2022,Africa,7622
2022,Africa,7655
2022,Africa,7715
2022,Africa,7715
2022,Africa,7745
2022,Africa,7745
2022,Africa,7756
2022,Africa,7767
2022,Africa,7771
2022,Africa,7784
2022,Africa,7784
2022,Africa,7793
2022,Africa,7801
2022,Africa,7812
2022,Africa,7814
2022,Africa,7814
2022,Africa,7821
2022,Africa,7824
2022,Africa,7827
2022,Africa,7829
2022,Africa,7832
2022,Africa,7832
2022,Africa,7832
2022,Africa,7833
2022,Africa,7870
2022,Africa,7870
2022,Africa,7928
2022,Africa,7944
2022,Africa,7964
2022,Africa,7965
2022,Africa,7978
2022,Africa,7989
2022,Africa,7998
2022,Africa,7998
2022,Africa,8005
2022,Africa,8005
2022,Africa,8005
2022,Africa,8010
2022,Africa,8012
2022,Africa,8014
2022,Africa,8016
2022,Africa,8020
2022,Africa,8021
2022,Africa,8024
2022,Africa,8024
2022,Africa,8026
2022,Africa,8026
2022,Africa,8032
2022,Africa,8033
2022,Africa,8033
2022,Africa,8033
2022,Africa,8033
2022,Africa,8033
2022,Africa,8047
2022,Africa,8047
2022,Africa,8047
2022,Africa,8048
2022,Africa,8051
2022,Africa,8051
2022,Africa,8057
2022,Africa,8060
2022,Africa,8060
2020,Africa,1
2020,Africa,1
2020,Africa,1
2020,Africa,1
2020,Africa,3
2020,Africa,3
2020,Africa,3
2020,Africa,3
2020,Africa,4
2020,Africa,4
2020,Africa,4
2020,Africa,4
2020,Africa,4
2020,Africa,4
2020,Africa,19
2020,Africa,19
2020,Africa,19
2020,Africa,19
2020,Africa,22
2020,Africa,22
2020,Africa,22
2020,Africa,45
2020,Africa,45
2020,Africa,45
2020,Africa,45
2020,Africa,60
2020,Africa,60
2020,Africa,60
2020,Africa,60
2020,Africa,60
2020,Africa,60
2020,Africa,117
2020,Africa,117
2020,Africa,143
2020,Africa,143
2020,Africa,143
2020,Africa,160
2020,Africa,165
2020,Africa,186
2020,Africa,186
2020,Africa,200
2020,Africa,200
2020,Africa,200
2020,Africa,200
2020,Africa,207
2020,Africa,207
2020,Africa,220
2020,Africa,229
2020,Africa,229
2020,Africa,229
2020,Africa,236
2020,Africa,236
2020,Africa,264
2020,Africa,264
2020,Africa,274
2020,Africa,274
2020,Africa,274
2020,Africa,333
2020,Africa,333
2020,Africa,333
2020,Africa,391
2020,Africa,391
2020,Africa,391
2020,Africa,391
2020,Africa,412
2020,Africa,420
2020,Africa,420
2020,Africa,469
2020,Africa,469
2020,Africa,487
2020,Africa,487
2020,Africa,487
2020,Africa,487
2020,Africa,571
2020,Africa,571
2020,Africa,571
2020,Africa,571
2020,Africa,611
2020,Africa,611
2020,Africa,611
2020,Africa,611
2020,Africa,611
2020,Africa,635
2020,Africa,683
2020,Africa,683
2020,Africa,683
2020,Africa,728
2020,Africa,728
2020,Africa,728
2020,Africa,728
2020,Africa,728
2020,Africa,728
2020,Africa,883
2020,Africa,883
2020,Africa,883
2020,Africa,883
2020,Africa,883
2020,Africa,883
2020,Africa,883
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1087
2020,Africa,1382
2020,Africa,1382
2020,Africa,1557
2020,Africa,1557
2020,Africa,1557
2020,Africa,1557
2020,Africa,1557
2020,Africa,1821
2020,Africa,1821
2020,Africa,2028
2020,Africa,2028
2020,Africa,2028
2020,Africa,2028
2020,Africa,2028
2020,Africa,2222
2020,Africa,2358
2020,Africa,2633
2020,Africa,2633
2020,Africa,2633
2020,Africa,2851
2020,Africa,2851
2020,Africa,2851
2020,Africa,2851
2020,Africa,3038
2020,Africa,3038
2020,Africa,3038
2020,Africa,3200
2020,Africa,3200
2020,Africa,3200
2020,Africa,3200
2020,Africa,3200
2020,Africa,3200
2020,Africa,3200
2020,Africa,3546
2020,Africa,3546
2020,Africa,3546
2020,Africa,3546
2020,Africa,3637
2020,Africa,3664
2020,Africa,3664
2020,Africa,3664
2020,Africa,3745
2020,Africa,3745
2020,Africa,3745
2020,Africa,3745
2020,Africa,3745
2020,Africa,3831
2020,Africa,3831
2020,Africa,3831
2020,Africa,3850
2020,Africa,3850
2020,Africa,3850
2020,Africa,3850
2020,Africa,3850
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,3979
2020,Africa,4628
2020,Africa,4628
2020,Africa,4628
2020,Africa,4628
2020,Africa,4628
2020,Africa,4891
2020,Africa,4891
2020,Africa,4891
2020,Africa,4891
2020,Africa,4928
2020,Africa,4928
2020,Africa,4928
2020,Africa,4934
2020,Africa,4934
2020,Africa,4934
2020,Africa,4934
2020,Africa,4980
2020,Africa,4986
2020,Africa,4986
2020,Africa,5002
2020,Africa,5002
2020,Africa,5005
2020,Africa,5005
2020,Africa,5005
2020,Africa,5005
2020,Africa,5008
2020,Africa,5008
2020,Africa,5008
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5089
2020,Africa,5118
2020,Africa,5118
2020,Africa,5118
2020,Africa,5118
2020,Africa,5118
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5156
2020,Africa,5253
2020,Africa,5253
2020,Africa,5253
2020,Africa,5253
2020,Africa,5253
2020,Africa,5290
2020,Africa,5290
2020,Africa,5290
2020,Africa,5290
2020,Africa,5290
2020,Africa,5348
2020,Africa,5348
2020,Africa,5348
2020,Africa,5379
2020,Africa,5379
2020,Africa,5379
2020,Africa,5379
2020,Africa,5379
2020,Africa,5379
2020,Africa,5379
2020,Africa,5515
2020,Africa,5515
2020,Africa,5515
2020,Africa,5515
2020,Africa,5515
2020,Africa,5515
2020,Africa,5632
2020,Africa,5632
2020,Africa,5632
2020,Africa,5632
2020,Africa,5632
2020,Africa,5632
2020,Africa,5632
2020,Africa,5632
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,5774
2020,Africa,6049
2020,Africa,6049
2020,Africa,6049
2020,Africa,6049
2020,Africa,6049
2020,Africa,6200
2020,Africa,6200
2020,Africa,6200
2020,Africa,6200
2020,Africa,6200
2020,Africa,6200
2020,Africa,6200
2020,Africa,6200
2020,Africa,6571
2020,Africa,6571
2020,Africa,6571
2020,Africa,6571
2020,Africa,6908
2020,Africa,6908
2020,Africa,6908
2020,Africa,6908
2020,Africa,6908
2020,Africa,7107
2021,Africa,7107
2021,Africa,7107
2021,Africa,7107
2021,Africa,7107
2021,Africa,7107
2021,Africa,7127
2021,Africa,7127
2021,Africa,7127
2021,Africa,7127
2021,Africa,7127
2021,Africa,7127
2021,Africa,7160
2021,Africa,7160
2021,Africa,7160
2021,Africa,7709
2021,Africa,7709
2021,Africa,7709
2021,Africa,7709
2021,Africa,7709
2021,Africa,7709
2021,Africa,7794
2021,Africa,7794
2021,Africa,7794
2021,Africa,7794
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,7887
2021,Africa,8060
2021,Africa,8060
2021,Africa,8060
2021,Africa,8060
2021,Africa,8060
2021,Africa,8060
2021,Africa,8354
2021,Africa,8354
2021,Africa,8419
2021,Africa,8419
2021,Africa,8419
